name,chromosome,start_loc,end_loc
14905-1479,4,117193218,117193447
14906-1479,4,117251857,117252288
14907-1479,4,117288987,117289708
14908-1479,4,117304189,117304546
14909-1481,4,117484423,117484961
14910-1481,4,117494359,117496999
14911-1481,4,117550215,117550636
14912-1482,4,117681897,117682403
14913-1482,4,117695198,117695439
14914-1482,4,117699441,117699830
14915-1483,4,117729384,117729589
14916-1484,4,117835339,117836733
14917-1484,4,117867952,117868245
14918-1484,4,117882948,117883612
14919-1484,4,117886857,117887462
14920-1484,4,117891595,117891862
14921-1484,4,117914815,117915305
14922-1484,4,117926606,117927224
14923-1484,4,117929412,117929815
14924-1486,4,118134376,118135144
14925-1486,4,118189130,118189523
14926-1486,4,118212042,118212247
14927-1487,4,118260835,118261067
14928-1487,4,118290455,118291469
14929-1488,4,118359956,118360289
14930-1488,4,118409119,118409651
14931-1488,4,118436948,118437578
14932-1488,4,118486405,118486632
14933-1489,4,118541901,118542148
14934-1490,4,118620465,118621282
14935-1490,4,118677205,118677464
14936-1493,4,119108685,119109270
14937-1494,4,119170530,119170735
14938-1494,4,119173964,119174255
14939-1494,4,119195244,119195634
14940-1494,4,119232367,119233464
14941-1495,4,119282188,119282389
14942-1495,4,119293683,119294994
14943-1495,4,119320182,119320593
14944-1496,4,119415183,119415588
14945-1496,4,119421975,119422972
14946-1496,4,119492218,119492766
14947-1496,4,119521076,119521318
14948-1497,4,119539229,119540283
14949-1497,4,119651417,119651646
14950-1498,4,119733555,119734333
14951-1499,4,119814814,119815105
14952-1499,4,119926438,119926807
14953-1499,4,119930135,119930576
14954-1500,4,120032385,120033243
14955-1501,4,120148735,120149024
14956-1502,4,120267946,120269173
14957-1502,4,120282476,120282998
14958-1502,4,120286819,120288121
14959-1503,4,120404992,120405976
14960-1504,4,120569531,120570704
14961-1505,4,120649755,120650114
14962-1505,4,120666519,120667457
14963-1505,4,120697918,120698262
14964-1506,4,120731011,120731409
14965-1506,4,120746776,120747795
14966-1506,4,120825099,120826138
14967-1507,4,120854718,120855294
14968-1507,4,120941733,120942225
14969-1507,4,120951370,120951904
14970-1508,4,121016613,121017403
14971-1508,4,121039609,121039816
14972-1509,4,121172599,121173040
14973-1509,4,121214641,121215273
14974-1510,4,121254534,121255814
14975-1511,4,121467534,121468208
14976-1518,4,122310079,122310384
14977-1521,4,122712706,122713661
14978-1521,4,122760352,122760933
14979-1522,4,122825373,122825736
14980-1522,4,122885824,122886128
14981-1523,4,122960877,122961321
14982-1523,4,122995640,122997012
14983-1523,4,123016524,123016892
14984-1524,4,123104618,123105643
14985-1524,4,123116259,123117456
14986-1524,4,123183309,123183668
14987-1524,4,123189041,123189245
14988-1524,4,123201322,123201625
14989-1525,4,123233608,123234080
14990-1525,4,123239457,123239850
14991-1525,4,123282607,123283763
14992-1525,4,123320882,123321177
14993-1525,4,123322418,123323615
14994-1526,4,123342303,123343090
14995-1526,4,123411410,123412441
14996-1528,4,123663954,123665424
14997-1528,4,123686502,123687577
14998-1528,4,123718149,123718385
14999-1529,4,123749736,123750601
15000-1529,4,123851240,123851609
15001-1530,4,123904770,123905531
15002-1530,4,123917134,123918111
15003-1530,4,123990724,123990945
15004-1532,4,124178528,124178921
15005-1533,4,124277515,124277995
15006-1535,4,124575210,124575876
15007-1536,4,124656782,124660197
15008-1536,4,124693360,124693603
15009-1536,4,124700479,124700998
15010-1536,4,124708987,124709243
15011-1536,4,124714653,124715359
15012-1536,4,124751315,124752080
15013-1537,4,124802118,124802725
15014-1537,4,124850233,124851474
15015-1537,4,124861667,124862445
15016-1537,4,124881460,124881974
15017-1537,4,124882321,124882774
15018-1537,4,124885550,124886143
15019-1537,4,124894556,124895082
15020-1538,4,124936500,124937161
15021-1538,4,124986260,124987148
15022-1538,4,124990059,124990261
15023-1538,4,125029875,125030275
15024-1539,4,125066550,125067151
15025-1539,4,125085003,125085719
15026-1539,4,125127466,125128145
15027-1542,4,125489950,125491912
15028-1542,4,125504134,125504514
15029-1544,4,125729578,125729806
15030-1546,4,126046915,126047210
15031-1546,4,126058281,126058808
15032-1546,4,126070068,126070315
15033-1547,4,126096536,126096846
15034-1547,4,126103917,126104425
15035-1547,4,126148350,126149680
15036-1547,4,126162671,126163337
15037-1547,4,126202284,126203023
15038-1548,4,126233941,126234488
15039-1548,4,126236895,126237234
15040-1548,4,126255351,126255559
15041-1548,4,126255759,126256617
15042-1548,4,126262229,126262575
15043-1548,4,126286602,126287116
15044-1548,4,126301039,126301549
15045-1548,4,126321141,126321915
15046-1549,4,126429224,126429822
15047-1549,4,126468403,126468848
15048-1550,4,126532839,126533710
15049-1550,4,126556699,126557422
15050-1550,4,126609607,126610142
15051-1551,4,126677552,126677898
15052-1551,4,126732421,126732729
15053-1551,4,126735186,126736306
15054-1552,4,126752960,126754112
15055-1553,4,126967536,126968277
15056-1554,4,127009587,127010094
15057-1554,4,127021311,127022504
15058-1554,4,127060999,127061246
15059-1554,4,127077035,127077578
15060-1554,4,127125892,127126264
15061-1555,4,127168784,127169662
15062-1555,4,127214657,127214981
15063-1555,4,127233648,127233920
15064-1555,4,127235896,127236812
15065-1555,4,127243647,127244105
15066-1556,4,127313822,127314034
15067-1556,4,127326191,127326489
15068-1556,4,127330481,127330752
15069-1561,4,127971539,127971785
15070-1561,4,127987754,127988323
15071-1561,4,127988646,127989156
15072-1564,4,128355067,128355296
15073-1564,4,128438763,128439681
15074-1566,4,128585609,128586039
15075-1566,4,128630228,128630484
15076-1566,4,128654527,128655199
15077-1567,4,128727331,128728270
15078-1567,4,128767041,128767520
15079-1567,4,128805617,128806691
15080-1568,4,128883472,128884595
15081-1568,4,128924994,128925215
15082-1568,4,128962006,128962713
15083-1569,4,128993046,128993583
15084-1569,4,129048635,129049248
15085-1569,4,129057957,129058940
15086-1569,4,129105356,129105707
15087-1570,4,129120944,129121645
15088-1570,4,129136713,129137235
15089-1570,4,129188870,129190193
15090-1570,4,129223399,129223662
15091-1570,4,129223783,129224458
15092-1571,4,129238825,129239360
15093-1571,4,129248089,129248726
15094-1571,4,129287486,129287925
15095-1571,4,129334605,129335995
15096-1572,4,129377046,129378041
15097-1572,4,129406460,129406686
15098-1572,4,129461335,129461918
15099-1572,4,129491179,129491882
15100-1573,4,129500643,129500972
15101-1573,4,129513515,129514562
15102-1573,4,129542297,129543053
15103-1573,4,129585157,129585410
15104-1573,4,129600326,129601187
15105-1573,4,129618893,129619217
15106-1574,4,129640532,129641195
15107-1574,4,129672292,129672826
15108-1574,4,129696537,129697004
15109-1574,4,129741279,129742829
15110-1575,4,129810838,129811070
15111-1575,4,129819767,129820920
15112-1576,4,129984672,129986439
15113-1576,4,129987764,129988373
15114-1576,4,130006650,130006973
15115-1577,4,130047548,130047915
15116-1577,4,130107808,130108064
15117-1577,4,130138440,130139405
15118-1578,4,130274890,130275645
15119-1579,4,130307788,130308909
15120-1579,4,130359877,130360421
15121-1581,4,130573618,130574312
15122-1581,4,130663077,130663996
15123-1582,4,130792351,130792951
15124-1583,4,130861695,130861922
15125-1584,4,130949972,130950198
15126-1585,4,131173993,131174213
15127-1590,4,131819469,131819678
15128-1590,4,131836379,131838503
15129-1590,4,131843386,131843868
15130-1591,4,131873391,131874383
15131-1591,4,131900280,131900833
15132-1591,4,131920199,131922352
15133-1592,4,132048398,132049459
15134-1592,4,132074675,132075472
15135-1592,4,132113502,132113980
15136-1593,4,132144135,132144812
15137-1593,4,132211214,132212374
15138-1594,4,132260988,132261672
15139-1594,4,132274104,132274433
15140-1594,4,132303102,132303330
15141-1594,4,132308598,132308908
15142-1594,4,132329338,132329830
15143-1594,4,132345093,132345800
15144-1594,4,132353409,132353725
15145-1595,4,132422003,132422738
15146-1595,4,132463732,132464034
15147-1595,4,132509977,132510628
15148-1596,4,132533295,132533691
15149-1596,4,132535499,132535959
15150-1596,4,132638827,132639348
15151-1597,4,132768321,132768850
15152-1598,4,132796274,132796477
15153-1598,4,132843061,132843386
15154-1598,4,132884076,132884786
15155-1599,4,132922102,132922982
15156-1599,4,133010953,133012611
15157-1600,4,133038498,133039640
15158-1600,4,133061632,133061994
15159-1600,4,133085210,133085645
15160-1600,4,133096296,133096863
15161-1600,4,133097223,133097513
15162-1600,4,133099235,133099441
15163-1600,4,133130364,133130866
15164-1601,4,133200291,133200619
15165-1601,4,133212347,133212751
15166-1601,4,133220775,133221025
15167-1601,4,133240978,133241501
15168-1601,4,133250810,133251146
15169-1601,4,133251356,133251577
15170-1601,4,133277477,133277965
15171-1602,4,133338826,133339662
15172-1602,4,133369668,133370011
15173-1603,4,133468184,133468388
15174-1603,4,133479733,133479960
15175-1603,4,133480087,133480540
15176-1603,4,133486288,133486835
15177-1603,4,133497674,133498596
15178-1603,4,133518939,133519569
15179-1603,4,133545659,133546166
15180-1604,4,133574704,133575240
15181-1604,4,133584165,133584832
15182-1604,4,133599561,133600068
15183-1604,4,133601326,133601686
15184-1604,4,133632934,133633579
15185-1604,4,133645682,133645925
15186-1604,4,133672331,133672949
15187-1605,4,133752369,133754678
15188-1605,4,133756586,133756944
15189-1605,4,133813201,133814600
15190-1606,4,133887395,133888035
15191-1606,4,133910569,133911216
15192-1607,4,133967153,133968425
15193-1607,4,134000825,134001142
15194-1607,4,134072901,134073113
15195-1607,4,134081829,134082143
15196-1608,4,134102576,134102911
15197-1608,4,134128535,134128863
15198-1608,4,134159790,134160360
15199-1608,4,134162071,134162277
15200-1608,4,134186471,134187365
15201-1609,4,134245232,134245791
15202-1609,4,134249746,134249967
15203-1609,4,134251303,134252137
15204-1609,4,134286686,134288017
15205-1609,4,134343011,134343491
15206-1610,4,134468273,134469158
15207-1611,4,134496826,134497196
15208-1611,4,134506932,134507142
15209-1611,4,134510936,134511296
15210-1611,4,134534401,134535494
15211-1611,4,134551932,134552313
15212-1612,4,134703019,134704721
15213-1613,4,134767495,134768123
15214-1613,4,134852470,134854336
15215-1614,4,134914679,134915086
15216-1614,4,134923416,134924408
15217-1614,4,134930797,134931469
15218-1616,4,135152075,135153102
15219-1616,4,135175324,135175822
15220-1616,4,135184504,135184917
15221-1616,4,135185581,135185795
15222-1616,4,135206126,135206553
15223-1616,4,135218472,135218798
15224-1617,4,135272183,135273228
15225-1617,4,135352376,135353707
15226-1618,4,135398084,135398364
15227-1618,4,135433567,135434340
15228-1618,4,135456894,135457293
15229-1618,4,135494611,135495199
15230-1619,4,135570216,135570449
15231-1619,4,135573297,135573601
15232-1620,4,135686393,135686660
15233-1621,4,135855591,135857077
15234-1621,4,135873511,135874137
15235-1621,4,135916713,135916922
15236-1621,4,135920687,135921263
15237-1622,4,135946396,135946782
15238-1622,4,135963228,135963431
15239-1622,4,135963545,135964223
15240-1622,4,135972388,135972692
15241-1622,4,135986908,135987482
15242-1622,4,135997443,135997666
15243-1622,4,136021145,136022004
15244-202,4,136052619,136053349
15245-1623,4,136081948,136082171
15246-1623,4,136135053,136135476
15247-1623,4,136143591,136144904
15248-1623,4,136147800,136148656
15249-1623,4,136172265,136173217
15250-1624,4,136206183,136206663
15251-1624,4,136247921,136248706
15252-1624,4,136290193,136291086
15253-1624,4,136310469,136311737
15254-1625,4,136379277,136379488
15255-1625,4,136424467,136425144
15256-1625,4,136442896,136443175
15257-1626,4,136462358,136462763
15258-1626,4,136469699,136470753
15259-1627,4,136602045,136602906
15260-1627,4,136637247,136638059
15261-1627,4,136693800,136694036
15262-1628,4,136755556,136755848
15263-1628,4,136770937,136771547
15264-1628,4,136834922,136836385
15265-1629,4,136880487,136880738
15266-1629,4,136945665,136946301
15267-1629,4,136956593,136957145
15268-1630,4,137048119,137048880
15269-1632,4,137276782,137278258
15270-1632,4,137296349,137296787
15271-1632,4,137356935,137357836
15272-1633,4,137388147,137388569
15273-1633,4,137468338,137469230
15274-1634,4,137518397,137518737
15275-1634,4,137578342,137578703
15276-1634,4,137593666,137594789
15277-1635,4,137664610,137664959
15278-1635,4,137681527,137681896
15279-1635,4,137707348,137707652
15280-1636,4,137795866,137796483
15281-1636,4,137861990,137862614
15282-1637,4,137913447,137913936
15283-1637,4,137957986,137958194
15284-1637,4,137992933,137994345
15285-1639,4,138216399,138217685
15286-1639,4,138250166,138250804
15287-1639,4,138262131,138262776
15288-1640,4,138304654,138305288
15289-1640,4,138325750,138326357
15290-1640,4,138394887,138396561
15291-1641,4,138434522,138435002
15292-1641,4,138453999,138455589
15293-1644,4,138913422,138914024
15294-1645,4,138973021,138973444
15295-1646,4,139074068,139075732
15296-1646,4,139092483,139093242
15297-1646,4,139130154,139131155
15298-1646,4,139192422,139193198
15299-1647,4,139310306,139311145
15300-1648,4,139338188,139338439
15301-1648,4,139346058,139346304
15302-1648,4,139352142,139352749
15303-1648,4,139380374,139381205
15304-1649,4,139574215,139575731
15305-1650,4,139604975,139605198
15306-1650,4,139642009,139642236
15307-1650,4,139669053,139669338
15308-1651,4,139821149,139821893
15309-1651,4,139823597,139824241
15310-1651,4,139828038,139828698
15311-1651,4,139831505,139833545
15312-1652,4,139965565,139965837
15313-1653,4,140034425,140034657
15314-1653,4,140109300,140109581
15315-1654,4,140244413,140244774
15316-1654,4,140246229,140246954
15317-1657,4,140515036,140515425
15318-1658,4,140648535,140648802
15319-1658,4,140701256,140703082
15320-1660,4,140906255,140906539
15321-1660,4,140961221,140961669
15322-1660,4,140986757,140987245
15323-1660,4,141010538,141010775
15324-1660,4,141025205,141025506
15325-1661,4,141041582,141041805
15326-1661,4,141060105,141061133
15327-1661,4,141077834,141078468
15328-1661,4,141139220,141139895
15329-1661,4,141147759,141148594
15330-1662,4,141210006,141210385
15331-1662,4,141247387,141247681
15332-1662,4,141247827,141248092
15333-1662,4,141291605,141291950
15334-1663,4,141301278,141301859
15335-1663,4,141308453,141309078
15336-1663,4,141368079,141368541
15337-1663,4,141382365,141382627
15338-1663,4,141425841,141426053
15339-1664,4,141444595,141445324
15340-1664,4,141464412,141464619
15341-1664,4,141472906,141473177
15342-1664,4,141477452,141477770
15343-1664,4,141478340,141479142
15344-1664,4,141536261,141538862
15345-1664,4,141545530,141547131
15346-1665,4,141599722,141600011
15347-1665,4,141663589,141664374
15348-1666,4,141722774,141723537
15349-1666,4,141790323,141790964
15350-1666,4,141793389,141794029
15351-1667,4,141874632,141875032
15352-1668,4,142015030,142015342
15353-1669,4,142083833,142084692
15354-1669,4,142141536,142141740
15355-1670,4,142238827,142239522
15356-1673,4,142733987,142734232
15357-1675,4,142936430,142936779
15358-1677,4,143161707,143162392
15359-1677,4,143211874,143212914
15360-1678,4,143349995,143350733
15361-1678,4,143389371,143389623
15362-1679,4,143394306,143394853
15363-1679,4,143412377,143412956
15364-1680,4,143533909,143534228
15365-1680,4,143585048,143585377
15366-1680,4,143645962,143646301
15367-1681,4,143679693,143680176
15368-1681,4,143685042,143685300
15369-1683,4,143979284,143979749
15370-1683,4,143981263,143981592
15371-1683,4,144019386,144019831
15372-1684,4,144085240,144085647
15373-1684,4,144126535,144126977
15374-1684,4,144148804,144149056
15375-1685,4,144229389,144229648
15376-1688,4,144600925,144601663
15377-1688,4,144652481,144653159
15378-1689,4,144816899,144817197
15379-1690,4,144841847,144842068
15380-1690,4,144892255,144892878
15381-1690,4,144893496,144893847
15382-1690,4,144895666,144896071
15383-1692,4,145194633,145195129
15384-1693,4,145246400,145246821
15385-1694,4,145463541,145464437
15386-1695,4,145572887,145573254
